iter	Logloss
289	0.6626173462
290	0.6625917802
291	0.6625246717
292	0.6624978066
293	0.6624268769
294	0.6623981405
295	0.6623640529
296	0.6623395017
297	0.6623218312
298	0.6622365092
299	0.6622107218
300	0.662168583
301	0.6621415544
302	0.6621036745
303	0.66205407
304	0.661975242
305	0.6619209292
306	0.6618983536
307	0.6618777148
308	0.6618241699
309	0.6617793644
310	0.6617272744
311	0.6616945552
312	0.6616651473
313	0.661634034
314	0.6616211321
315	0.661589496
316	0.6615498137
317	0.6614943264
318	0.661428436
319	0.6614026192
320	0.6613650369
321	0.6613458795
322	0.6612468748
323	0.6611992285
324	0.6611665763
325	0.6611407418
326	0.6611007433
327	0.6610489143
328	0.6610251929
329	0.6610030463
330	0.6609782944
331	0.6609255344
332	0.660820721
333	0.660769045
334	0.6607152264
335	0.6606586832
336	0.6606097119
337	0.6605373404
338	0.6605221855
339	0.6604541351
340	0.6604082252
341	0.660369526
342	0.6603489103
343	0.6603016609
344	0.6602241268
345	0.6601995682
346	0.6601514603
347	0.6601285265
348	0.6601096477
349	0.6600658808
350	0.6600303416
351	0.6600112332
352	0.6599700146
353	0.6599549119
354	0.6599031234
355	0.6598884951
356	0.6598427442
357	0.6598173904
358	0.6597729599
359	0.6597331944
360	0.6596985428
361	0.6596527081
362	0.6596025413
363	0.6595241898
364	0.6594660723
365	0.6594027863
366	0.6593597488
367	0.6593180789
368	0.6592794736
369	0.6592440547
370	0.6592240194
371	0.6591888513
372	0.659161207
373	0.6591241249
374	0.659106627
375	0.6590605199
376	0.6590182891
377	0.6589866093
378	0.658939111
379	0.6588922922
380	0.6588574354
381	0.658810763
382	0.6587636238
383	0.6587378534
384	0.6587044622
385	0.6586836656
386	0.6586615687
387	0.6586056032
388	0.658582726
389	0.6585537209
390	0.6585000792
391	0.6584816509
392	0.6584461954
393	0.6584114736
394	0.658367617
395	0.6583308927
396	0.6583012204
397	0.6582507334
398	0.6582154163
399	0.6582005944
400	0.6581655799
401	0.6581148708
402	0.6580918551
403	0.6580663995
404	0.6580358688
405	0.6580106343
406	0.657968384
407	0.6579446304
408	0.6579326918
409	0.6579055939
410	0.6578765183
411	0.6578488438
412	0.6578044768
413	0.657783645
414	0.6577589059
415	0.6577237105
416	0.657709288
417	0.6576745079
418	0.6576157628
419	0.6575966925
420	0.6575693701
421	0.6575217458
422	0.6574836564
423	0.6574644777
424	0.6574341703
425	0.65740513
426	0.65737684
427	0.6573343132
428	0.6573081421
429	0.6572816669
430	0.6572142313
431	0.6571867589
432	0.6571539872
433	0.6570921331
434	0.6570460039
435	0.6569758071
436	0.6569171225
437	0.6569026032
438	0.6568913598
439	0.6568659786
440	0.6568485693
441	0.6568012516
442	0.6567688702
443	0.6566916016
444	0.6566316988
445	0.6565835056
446	0.6565215232
447	0.6565041549
448	0.6564861246
449	0.6564388363
450	0.656414755
451	0.6563885172
452	0.656363175
453	0.6563310713
454	0.6562947321
455	0.6562574834
456	0.6562356805
457	0.6562087449
458	0.6561721473
459	0.6561535427
460	0.6561099496
461	0.656054134
462	0.6560326589
463	0.6559504179
464	0.6559297776
465	0.6558980406
466	0.655866598
467	0.6558042726
468	0.6557872193
469	0.6557530642
470	0.6557067087
471	0.6556819792
472	0.6556365242
473	0.6556111582
474	0.655587293
475	0.6555276311
476	0.6554903803
477	0.6554614886
478	0.655416396
479	0.655374246
480	0.6553292813
481	0.6553045004
482	0.6552696451
483	0.6552262238
484	0.6551974273
485	0.6551542256
486	0.6551247137
487	0.6550890198
488	0.655060024
489	0.6550347878
490	0.6550009205
491	0.6549393888
492	0.6549234431
493	0.6548701981
494	0.6548522036
495	0.6548280164
496	0.654799466
497	0.6547851588
498	0.6547551242
499	0.6547088948
500	0.6546887688
501	0.6546392974
502	0.6546134149
503	0.6545843421
504	0.6545246497
505	0.6545023187
506	0.654471758
507	0.6544338392
508	0.6544047357
509	0.654368172
510	0.6543484284
511	0.6543196418
512	0.6542709655
513	0.6542356838
514	0.6542069512
515	0.6541557625
516	0.6541145485
517	0.6540861351
518	0.6540450627
519	0.6540068088
520	0.6539765205
521	0.6539204986
522	0.6538863224
523	0.6538572584
524	0.6538352974
525	0.6538254251
526	0.6537828449
527	0.653766486
528	0.6537291881
529	0.6536868032
530	0.6536711781
531	0.653638999
532	0.6536218478
533	0.6535876142
534	0.6535417449
535	0.6535250945
536	0.6534927867
537	0.6534732376
538	0.6534193314
539	0.6533611165
540	0.6533069171
541	0.6532906069
542	0.6532395917
543	0.6532028328
544	0.6531779464
545	0.6531550971
546	0.6530896745
547	0.6530611433
548	0.6530330923
549	0.6529932274
550	0.6529696218
551	0.6529276641
552	0.6529104554
553	0.6528890185
554	0.6528498683
555	0.6528230331
556	0.6528110578
557	0.6527963965
558	0.6527097806
559	0.6526984326
560	0.652653863
561	0.6526391577
562	0.652602531
563	0.6525428507
564	0.6525027604
565	0.6524848177
566	0.6524641144
567	0.6524307672
568	0.6523796741
569	0.6523312211
570	0.6522924965
571	0.6522742871
572	0.6522398516
573	0.6522210508
574	0.6522054574
575	0.6521715221
576	0.6521215836
577	0.6521066165
578	0.652086274
579	0.6520762027
580	0.6520577047
581	0.6520233295
582	0.6519508236
583	0.6519046854
584	0.6518893087
585	0.6518710504
586	0.6518365948
587	0.6517847932
588	0.6517478665
589	0.6517116785
590	0.6516410037
591	0.651621927
592	0.6515961753
593	0.6515617018
594	0.6515422145
595	0.6515041304
596	0.6514639963
597	0.6514356852
598	0.6513760132
599	0.6513579881
600	0.6513128389
601	0.6512389907
602	0.6511698064
603	0.65113821
604	0.6510870225
605	0.6510616945
606	0.6510391249
607	0.6509859394
608	0.6509586187
609	0.6509147769
610	0.6508852202
611	0.6508614327
612	0.6508315536
613	0.6507946908
614	0.6507709585
615	0.650718119
616	0.6506867311
617	0.6506376555
618	0.6506173386
619	0.6505978854
620	0.6505822197
621	0.6505237351
622	0.6505048673
623	0.6504747482
624	0.6504473672
625	0.6504141174
626	0.6503981241
627	0.6503731833
628	0.6503454648
629	0.6503075531
630	0.6502431272
631	0.6501977641
632	0.6501630761
633	0.6501232937
634	0.6501124314
635	0.6500852389
636	0.6500705129
637	0.6500545288
638	0.6500200948
639	0.6500087531
640	0.6499760065
641	0.6499369015
642	0.6498986591
643	0.649875661
644	0.6498141218
645	0.6497985354
646	0.6497802915
647	0.649731763
648	0.6497255738
649	0.6496965365
650	0.6496549252
651	0.6496258055
652	0.6495466061
653	0.6495252446
654	0.6495112013
655	0.6494976049
656	0.6494616694
657	0.6494243762
658	0.6493256917
659	0.6492976283
660	0.6492776349
661	0.6492443719
662	0.6492175598
663	0.6491862467
664	0.6491546794
665	0.6491126285
666	0.6490927454
667	0.6490881992
668	0.649052668
669	0.6490242965
670	0.6490052688
671	0.6489638862
672	0.648936989
673	0.6489215113
674	0.6488831922
675	0.6488696643
676	0.6488400869
677	0.6488235523
678	0.6488012821
679	0.648758289
680	0.6487089851
681	0.6486917932
682	0.6486553652
683	0.648596993
684	0.648572228
685	0.6485429295
686	0.6485286834
687	0.6484580924
688	0.6484351505
689	0.6483690779
690	0.648330502
691	0.6482743228
692	0.6482568322
693	0.6482330378
694	0.6481910897
695	0.6481746267
696	0.6481253745
697	0.6480801439
698	0.6480690128
699	0.6480467065
700	0.6480059286
701	0.6479936975
702	0.6479731667
703	0.6479558113
704	0.6479358864
705	0.6478950458
706	0.6478260034
707	0.64778335
708	0.6477748311
709	0.6477639006
710	0.6477466804
711	0.6476759924
712	0.6476528848
713	0.6476140587
714	0.6475678372
715	0.6475370401
716	0.6475091307
717	0.6474741265
718	0.6474440408
719	0.6474122895
720	0.6473704806
721	0.6473622535
722	0.647318218
723	0.6472378431
724	0.6472167623
725	0.6471841733
726	0.6471315187
727	0.6471126099
728	0.6470972318
729	0.6470439283
730	0.6470141078
731	0.6469827185
732	0.6469673949
733	0.6469394636
734	0.6469099011
735	0.6468478978
736	0.6468158903
737	0.6467830365
738	0.6467604596
739	0.6467418098
740	0.6467123217
741	0.64664625
742	0.6466174249
743	0.6465924601
744	0.6465766628
745	0.6465315906
746	0.6465207095
747	0.6464925569
748	0.6464742209
749	0.6464460369
750	0.6464062954
751	0.6463936386
752	0.6463440797
753	0.6463184285
754	0.6462746671
755	0.6462618037
756	0.6462456772
757	0.646220342
758	0.6461933892
759	0.646150817
760	0.6460956063
761	0.6460637837
762	0.6460506693
763	0.6460430242
764	0.6460282551
765	0.6460048329
766	0.6459905686
767	0.6459691562
768	0.6459419567
769	0.6459112981
770	0.6458885458
771	0.6458531317
772	0.6458340964
773	0.6458180958
774	0.6457833474
775	0.6457617737
776	0.645732127
777	0.6456495369
778	0.645631418
779	0.6455999557
780	0.6455815358
781	0.645553309
782	0.6455400571
783	0.6455196277
784	0.6454940384
785	0.6454621096
786	0.6454520239
787	0.6454170075
788	0.6453931939
789	0.6453503259
790	0.6453456027
791	0.6453173597
792	0.6452706879
793	0.6452337211
794	0.6451834553
795	0.6451629728
796	0.6451260592
797	0.645077943
798	0.6450597727
799	0.6450418315
800	0.6450204684
801	0.6449595439
802	0.644942351
803	0.6449061044
804	0.6448819906
805	0.6448492005
806	0.6448099926
807	0.6447889161
808	0.6447575145
809	0.6447366974
810	0.6447173152
811	0.6446944654
812	0.6446741712
813	0.6446222581
814	0.6445978877
815	0.6445786176
816	0.6445563677
817	0.6445009544
818	0.6444767175
819	0.6444331667
820	0.6444051649
821	0.6443646722
822	0.6443362271
823	0.6443027362
824	0.6442878214
825	0.6442344152
826	0.6442068316
827	0.6441882244
828	0.6441671443
829	0.6441153493
830	0.644104285
831	0.6440737217
832	0.644050314
833	0.6440350584
834	0.6440213367
835	0.6440054271
836	0.6439721278
837	0.6439538804
838	0.6439422748
839	0.6438551772
840	0.6438198082
841	0.6437865603
842	0.6437682492
843	0.643749722
844	0.6437174357
845	0.6436841797
846	0.6436744729
847	0.6436534837
848	0.6436144195
849	0.6435651218
850	0.643527818
851	0.6434933019
852	0.6434731905
853	0.6434563251
854	0.643431573
855	0.6434065229
856	0.6433912109
857	0.6433591556
858	0.6433276031
859	0.643301441
860	0.6432413918
861	0.6432002053
862	0.6431727434
863	0.6431457211
864	0.6431294623
865	0.6431194655
866	0.6431070544
867	0.6430772656
868	0.6430440777
869	0.6429918163
870	0.6429734166
871	0.6429304477
872	0.642895828
873	0.6428712582
874	0.6428531012
875	0.6428194378
876	0.6428029087
877	0.6427647776
878	0.6427487032
879	0.642712971
880	0.6426891582
881	0.6426699406
882	0.6425916862
883	0.6425678204
884	0.6425234555
885	0.6424904327
886	0.6424674452
887	0.642441247
888	0.6424254796
889	0.6423832535
890	0.6423650146
891	0.6423165272
892	0.6422969729
893	0.6422663491
894	0.6422544102
895	0.6422268747
896	0.6421761134
897	0.6421613024
898	0.6421324971
899	0.6421050032
900	0.6420724191
901	0.6420396873
902	0.6420017993
903	0.6419785858
904	0.6419419953
905	0.6419333203
906	0.6419079208
907	0.6418984035
908	0.6418658087
909	0.6418543341
910	0.641808265
911	0.641734491
912	0.6417116338
913	0.6416673714
914	0.6416441833
915	0.6416112846
916	0.6415966383
917	0.6415778594
918	0.6415227563
919	0.6414680402
920	0.6414426555
921	0.6414047306
922	0.6413843023
923	0.6413787022
924	0.6413463319
925	0.6413394741
926	0.6413167588
927	0.6412688194
928	0.6412563297
929	0.6412418868
930	0.6411739937
931	0.6411334629
932	0.6411027933
933	0.6410529959
934	0.6410372456
935	0.6410257719
936	0.640986477
937	0.6409569117
938	0.6409278741
939	0.6408883977
940	0.640874887
941	0.6408583708
942	0.6408432336
943	0.6407876841
944	0.6407515704
945	0.6407239798
946	0.6406931287
947	0.6406765604
948	0.6406510086
949	0.640629369
950	0.640607092
951	0.6405734802
952	0.6405364056
953	0.640493831
954	0.6404719569
955	0.6404565506
956	0.6404229698
957	0.6403957797
958	0.6403760652
959	0.6403446446
960	0.6403229793
961	0.6402743415
962	0.6402549965
963	0.6402254732
964	0.6401862856
965	0.6401306991
966	0.6401206481
967	0.6400674044
968	0.640039238
969	0.6400083829
970	0.6399752044
971	0.639958371
972	0.6399352054
973	0.6399097824
974	0.6398891848
975	0.6398814368
976	0.6398572312
977	0.6398518058
978	0.6398404854
979	0.6398007639
980	0.639762342
981	0.6397453857
982	0.6397298367
983	0.63969514
984	0.6396538125
985	0.6396218489
986	0.6395781061
987	0.6395491406
988	0.6395327484
989	0.6395125024
990	0.6394968248
991	0.6394786416
992	0.6394307069
993	0.6394126237
994	0.6393924417
995	0.6393687514
996	0.6393343471
997	0.6393190617
998	0.6392576787
999	0.6392232214
